,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
b0329,0.028506710447130632,-0.004543767713272322,0.08385411707322143,-0.009604536548680678,-0.00664182983839777,-0.009356387937240387,-0.004346765402795249,-0.010681508022423646,0.013834063249871811,-0.0042358411542473065,-0.02332187033481218,-0.0015061649346484818,0.014732458194133807,-0.0024738663078585368,-0.0035220351171052246,0.014788818205516613,0.019489564559765735,-0.012963629864380936,0.003544533739432212,-0.005390082141653026,-0.0050111431201005354,0.013790480789784171,0.012119844705233291,0.008089958773886581,0.016955587535586306,-0.013225738413277538,-0.005950959840868717,-0.0004913028505867565,0.0006788820709091113,0.0011013556135377378,0.0028992754731349732,0.003544684822164145,0.026190787508242008,0.01871231430620039,-0.0003386144394475506,0.023791428687675066,-0.009729115374444108,0.04253512288726925,-0.008120558778106886
b0330,0.0004863680375407537,-0.006832818050508028,0.04193627293606171,0.001991549514236497,-0.017060702441355748,-0.008494426123888973,0.00772889966701155,0.003967865810523155,-0.010331709869008823,0.001022423032145563,-0.010736761377166703,0.008505424106159168,0.0010942315748433073,-0.014857916417383647,-0.00584725667168818,-0.008940236884711456,0.008730069544359901,0.02444733550369125,0.0009131166031478119,0.01141019743456091,0.01069254650243314,-0.009804528483273145,0.03934027549940676,-0.0031001126172125063,-0.006704112063425008,0.008013558135289764,0.007772747398037621,-0.011876817880122958,0.013856669733573574,-0.010128914279895438,-0.016438459444970157,0.003207979703019011,-0.016902206618260973,0.012163203110543435,0.0014332077606329812,-0.0019404750753691876,-0.0012275833766854521,-0.0005977722903529462,-0.019957857025180326
b0331,-0.0008664035767596266,-0.01610347580542281,-0.022869070854901585,0.0004566306933187955,0.0011307642373664852,-0.0019465251089858563,-0.01795481355397759,0.005484805006764323,-0.00693548555601806,0.0002926449598381282,-0.025829962210895837,0.009201855346163358,0.0007323515774923689,0.011954612305286137,0.010062441820072114,0.024946401386991925,0.009863576099740924,0.01980640742417686,-0.045084078326124155,-0.03766856208272517,0.08295393010637685,0.03550034868602601,0.007940743240301563,0.009203561452563474,0.12111160599760246,-0.013818991781290604,-0.0012489926135010128,-0.03877332753903647,-0.010771584859539109,-0.001906201659084422,0.005191624991979968,0.007059055793403548,-0.025483479715810508,0.04507757216150026,-0.001215920174168178,-0.008697657457963763,-0.005499410693748797,0.002043887256715012,0.00042233708823095857
b0333,0.006035258168341395,-0.020109181119394293,-0.023660877730990404,0.005090520246151929,0.004773067809724505,-0.009925658303090116,-0.01358233477915736,0.00556562407707426,-0.009425607900412728,-0.0011955827349374962,-0.015179008917575678,0.013534532819662356,-0.002976176100177763,0.005813278390381721,0.015911867214528082,0.01746329807215946,-0.003321974140314305,0.0176684576282184,-0.043853457418656316,-0.03037519345908568,0.0645072039236819,0.024589115680300106,0.0013758409959670258,-0.00028605641836992516,0.1263319526486925,-0.0070296319140104955,-0.004545193248347653,-0.028549670916427586,-0.004449821840512977,-0.002896277038336467,0.007872768106789498,-0.0013266018837006313,-0.024312784038341792,0.03242557524350636,-0.003679641800775524,-0.012151682702017578,-0.00961129903456184,0.0008986247660426346,-0.000397522951737586
b0334,-0.00038544767052536486,-0.010781443967487607,-0.026751418665633304,0.0005124361126989485,-0.004462339432294169,-0.014846144761438312,-0.01064974940699917,0.008725947623381197,-0.009718369144024326,0.0030742399510054067,-0.020337581401516355,0.011829138798308929,-0.008198160844139641,0.0074868207251032395,0.016381123967350305,0.013428438415534372,0.0040213656460676185,0.02429625992335954,-0.039696318452838435,-0.02927170182269549,0.06043064679810779,0.02394770474154285,-5.004097689232987e-05,0.007282528506545839,0.12477322700409954,-0.013795632558485883,-0.0005606845966715181,-0.02590826758915997,-0.005077803440972952,0.002028733207527383,0.005267104670745938,-0.0022267730834942615,-0.02418579036238697,0.0343813672059985,0.0027194188716745207,-0.009153442614468934,-0.0046411303378294305,0.005964776312569172,0.007712146980045382
b0335,0.0026130627939234363,-0.02040816011863944,-0.017573322700375746,-0.0010497629598327333,-0.011881405115946599,-0.013318932243869307,-0.03078367023090015,0.015044683326267903,-0.0016776796072720582,-0.0023183565006318213,-0.0033457377961036167,0.005818694867506408,-0.02428221849345861,0.0029935281910288256,0.011908293556255794,0.0027668102905779547,-0.00020922251123463382,0.023874031235034857,-0.017863896766639107,-0.030901570728075284,0.047664700173126254,0.023063797578880427,-0.003725143516138254,0.0124415118987906,0.09855951638514812,-0.004743939764273422,-0.0035147500985000563,-0.01796905093660399,-0.0027223668438757804,0.006018678865859373,0.002184285537706078,-0.006262225385280309,-0.025432297658701315,0.028270943158526803,-0.00630209375248584,-0.0015534950614601328,0.0043360834037386,0.004110039857530043,0.004758713846266483
b0336,0.15609528386957633,-0.007021230920011651,0.012931688762139867,0.0022233408254828174,-0.0038986189093813484,-0.0065219435611558315,-0.007861456761981451,-0.005847437578745732,-0.00221243836958085,-0.014616933870643684,-0.023180078527786505,0.0018860111364830158,-0.018015448966417186,0.008522131774075606,-0.013406788771306286,-0.0007124614465426624,-0.018011260284686383,-0.008383840450959022,-0.02955658533399046,-0.0018110078939725265,-0.01043346435219121,0.012884643187358515,1.4519799354571995e-05,0.00961703621180488,-0.009983156444171769,0.019260227274948454,-0.007473435509890945,-0.00537205105996201,-0.030040219029420615,0.015762566242318594,0.0057205923718968345,0.00580077265637225,0.005553737671563937,0.004562630124195518,0.0022736356551821294,0.012304762105982914,-0.001184819913603972,0.00907644118340888,-0.012554250370836092
b0337,0.1152491879785548,-0.0064534474711965065,0.010095065403319252,0.0031177431198767635,0.008968156710053854,-0.01020288516841252,0.005745324631369457,-0.003747800825731465,-0.005171211781321002,-0.008548112713209273,-0.01106145690448665,0.0020498864558021884,-0.0023132983988608043,0.012060716661687999,-0.01304319320602713,-0.007059843728355357,-0.026084299763056932,-0.016284999693345834,-0.007744307617770436,0.0024014443014718947,-0.0068548406285548575,0.009792561462788212,-0.0003454996565087606,0.007246139604523969,-0.0085733586500598,0.010956632969751853,0.0035361734463206273,0.0003196533330053211,-0.022114739667850228,0.004424678289393162,0.0014765651595042846,0.009429710480881811,-0.0062597457321979235,0.000612303945797999,0.006432533049430371,0.004259879151870676,-0.00321804486310972,-0.0034096186206353124,-0.0020525415815801223
b0338,-0.005545474055880179,-0.0014577450440379453,-0.005123596117146293,-0.0025601273856300263,-0.0019415903211874685,0.011149164932443707,-0.008634452677942833,0.0016083291620534027,-0.00017117959904109744,-0.0008929729735969365,0.013454583099967757,-0.018054314363799975,0.023023034843707973,-0.011259095801659775,0.003685614358231718,0.0017494301718771058,-0.006861933861249082,0.01240231596688819,-0.004506093393418525,0.03003826623093356,-0.002448801829780488,-0.005687013958346577,-0.0030964862376805066,0.0028745856112274357,0.00047702118673027095,0.00467144533332693,0.0019090142724028552,-0.0004811188434383012,0.0004448985459475949,0.010077236430319202,0.00018764298190016002,-0.003540089225664037,-0.01154206232373542,-0.004232915609812503,-0.02137556538072951,-0.015600346091582324,0.011863935626030926,-0.014212373480384692,-0.005563748319478898
b0339,0.0020275483474411528,-0.005943130527029449,-0.00407161993250976,-0.0018327546589146794,-0.009932086398089122,0.011626962109533222,0.00042582582914820594,-0.004908698619843871,-0.003649306482881507,0.0034535723106141024,0.005739796539145411,0.014373370042353811,0.009880270595825478,0.004347691507566477,0.0019768804889989783,0.008932298784895501,0.009733769149147921,-0.008039700988207821,-0.009478627420957998,0.017129202684054386,-0.0010502124871742346,-0.005832364482587289,-0.008892381217356653,-4.1910206506706e-05,0.027227732904674132,0.018755180322397924,0.0030876759064788198,-0.007394907291590843,0.008361866182526337,0.0030340196185590176,0.00423532506774252,6.242136025375412e-05,-0.0027658359544125493,-0.001310504487867347,0.017480490836449925,0.001866366368654058,0.006904301799087094,-0.02268169162851234,0.00194637156722095
b0340,-0.0038156362995581962,0.005394754938133538,-0.0014108210320425368,-0.002105738244137135,0.002485641818194601,0.014027458376902132,-0.0001394916382588554,-0.006001684718872781,0.006504470123877855,0.005978537718679004,0.004001143699617544,0.012849694446266243,-1.2270964794627972e-05,0.00034670462438776245,0.0058270782682364325,0.00834530053528191,0.009148373185199872,-0.0031263155494135617,0.0024066658600104098,0.01257898911619182,0.001206666065849263,-0.0007148992041536521,-0.009249573702597519,-0.010007067430176386,0.013344895957765786,0.0075924194638230915,-0.000814540436809257,0.0024878051362303114,0.0027216838782754965,-0.006397659098121905,-0.00013110927685314135,-0.002025208504888866,-0.0059025642259014485,0.009831855052630964,-0.015970711316331168,-0.0119189295741997,0.007634669520052169,-0.007180441442334396,-0.0008171825107187454
b0341,-0.009774917991644674,-0.0026862152243095094,-0.007010956365753621,-0.004934116999738465,-0.005316772253044848,0.006573123054820274,-0.00976144248519279,-0.002439692648121976,0.0017657967106736478,0.0038187325660682774,0.004321071599791669,0.0014575906746884485,0.015206739021969336,0.0033731311697011985,0.003953649429454946,-0.003218845436498455,0.005837740531766095,0.012467358544807117,-0.007973429298375658,0.007385577000275519,-0.006332333485549144,0.008466269648222202,-0.00538797863094679,-0.005293428663955375,0.006435006846734828,0.007473646107139544,0.000892348368408582,-0.002029135253384276,0.005340224344701632,-0.0007428818009918159,0.0008230807271549,0.0008928942784898346,-0.013843743081647326,0.004624372445733603,0.00239993346744164,0.007005489680688199,0.0008560624443487105,-0.016247972536096122,0.018522291979200245
b0342,-0.015599902637283457,-0.0048510651936039114,-0.0028124158121367233,-0.0008814079179057918,-0.002996891658444772,0.00923891364236844,0.03240792138476348,0.006085054086215636,-0.002463984376662125,0.007716262140617033,0.017817164500046754,0.013997210000966258,0.016150229582220014,-0.004853573887021848,0.003983074063072166,0.008163093457423401,0.016238357208292177,-0.003428222737366247,0.004776931326636083,0.02046336311247674,-0.0022143918603054966,0.009210963814596513,0.0177329123071604,0.011637277802824236,-0.0023565284127770557,0.010383233037875776,0.006539385404453638,0.0097526104149168,0.004551640083486615,-0.009158911022717079,0.008818959387481205,-0.0014780467077232249,0.02060493005961167,0.010041010207840912,-0.006364203309109732,-0.021721583907017727,-0.001239510034800777,0.01184243269207768,0.0022943774018125696
b0343,-0.019509651799664306,-0.013564347192735521,0.00013262022317184617,0.002988695318682838,0.0056240447763502436,0.002883659515672252,0.019546110520410484,0.012854351888307637,-0.008649338656825606,0.005924235519840866,0.010062211934671276,0.008612014717703996,-0.0013936154578625749,-0.009186387086787021,0.003237987396173008,0.013238954505217462,0.0049732470868304865,0.017151543997047842,-0.007522514694429499,0.013916152965831869,-0.0018579934971271533,0.0036541066119711025,0.007035413301398017,0.016250000930572578,-0.004824773392255111,0.008861176116941557,0.006219541574889413,0.01186313419568326,-0.008446134943227556,-0.0055541667525826795,0.004117185933759981,-0.014303713190502639,0.01083620238010909,0.011980028678928254,0.010407096963106023,-0.015898490298759813,-0.006455358287347134,0.004171904109726613,0.008627192899280878
b0344,-0.016568024915914543,-0.011498715332304572,-0.002524613633687153,0.010792478758878338,0.01007148043733276,-0.011598467299706872,0.02312233047674996,0.02120167493263788,-0.020754551405319878,0.0032031679938203015,0.002597288711156122,0.007195093629559478,-0.0091412322472451,-0.003305276811177439,0.003938814045023606,0.020841094942689965,-0.003634094246392586,0.016002793809352232,0.0023291447422069548,0.013417407373307913,0.0011163936753708073,0.009976431822844013,0.0007150841878224265,0.005841463213494532,-0.008559024988641768,-0.009087930565238898,0.007292121364029514,0.014299160567360997,-0.017556886499602763,-0.014131861108408483,-0.001506829675148143,0.00021929696635102961,-0.007638461503631025,-0.004079815293221215,-0.0016285473261272254,-0.01804900833987107,0.00689217528440915,-0.0222850840845065,0.014294092080911782
b0345,-0.00714871009655545,-0.007052240570984379,-0.004754547579451966,0.0028468278221188774,-0.014297047984577491,0.003171337982154523,-0.001433616762916067,-0.0018688565195733838,-0.00470444756211528,0.0020704306586858943,-0.0038166982576580484,0.005859897899118247,-0.0015439230059863607,-0.011161639880055545,-0.005792243455915844,-0.003591144179500719,0.0037245044015524024,-0.0023604605021871235,-0.029194330773114063,0.0031937494225134605,0.006647245001350858,-0.004257532807804832,0.015098515765600987,-0.0070439078049490955,0.006199528669013704,0.0055154981339145485,0.014461453247557423,-0.008992424481902671,0.007259299727646815,0.0025713470655269184,-0.0009512006850964643,0.0003447370792621724,-0.010109939051215433,1.4865605391516127e-06,-0.016394918806574676,0.0020364675188107636,-0.003246989966628961,-0.014806767076901556,-0.012489617431448103
b0346,0.0064707983723648775,-0.003165139793843325,0.016531660530461127,-0.0007832614080976345,-0.0291294450665268,-0.0006303013336444111,-0.010787057240577476,0.0020029975014453625,-0.002529231579330534,0.013886974405680826,-4.923722601860716e-05,0.004249566041165292,-0.003764427653781525,-0.005144563254504376,-0.005003691319304598,-0.011963874841919802,0.01796405025084496,0.016934056085482048,-0.00597870424048231,0.004553584132089506,0.00675610874866978,-0.011958767330331637,0.10358097469305573,0.003854861805212876,0.016315269142484583,0.009540326112251482,0.0427964957429219,0.010241779837892153,0.013856241158734177,-0.008923720113931456,-0.013023432027891269,0.0034134044599531087,-0.004214683378516726,0.0021246116496739,-0.014353143137521552,0.01129093534343178,0.0026869863153211916,-0.010751477984258141,0.006400829339096886
b0347,-0.00019010421394515984,-0.004482032448539791,0.005704405407170102,-0.0031162781122242226,-0.01414901270915458,0.005706844326273622,0.004584883396189172,-0.012107868643940261,-0.001461212930853202,0.0014495545472111787,0.003802295509103999,0.0026338024850612396,0.0113554051774322,-0.008663879841745277,0.0029400995476970113,-0.00963693816085832,-0.017630111659844114,0.015636698769150897,-0.005389382748303071,0.005393744815627957,-0.004625895612197149,-0.00883299556614615,0.02350251448327912,-0.00868703963848949,-0.0023976946807920123,0.005603445760378181,0.005679920600437974,0.0066653848577451335,0.008183828300787316,-0.0067764552131388735,0.002101983978514372,0.009287990729098689,-0.005630030205475092,0.005359789920237185,0.0054294965679038175,0.004803417631890519,0.0067485019497983455,-0.013021825126014982,1.895373594708718e-05
b0348,0.004450774142247592,-0.004086196946862811,0.00547398967529562,-0.004055960892866356,-0.007471118164427342,0.0030298567596296357,0.0024525346843261146,-0.005659366001075173,0.005653999168195392,0.0029038597279089384,0.0034890911076925673,0.003660788773993524,0.0014324949888039789,-0.010963102596401214,0.0027081759549488593,-0.023731302311341598,-0.008703602155862314,0.014718969176683505,0.0061783985155759915,0.006606190867894043,0.005560936399702095,-0.004738215910733764,0.022085272130812773,-0.0034177851858683515,0.00020339694493997544,0.0034234700603564265,0.0011683940783524386,0.006193915347922302,0.0043120343461835325,-0.0025545473443712814,0.0025589706275316367,-0.005071584073790407,-0.005343809035859426,0.0004075927864420596,0.012656950560662324,0.012148431290422758,-0.0002649176663658699,-0.020324858717192786,-0.0008840854190158287
b0349,0.007664764456762937,0.003431401446901071,0.005436971763036798,-0.00013992866447974964,-0.002716299066530102,-0.00030514730838671495,0.0023191801123014716,-0.015228996179728104,0.011966637334330316,-0.0008146988597871119,0.003533253575020885,0.0055860431803607564,-0.010374761945175512,-0.013207005607587688,0.0035888511864572083,-0.007946862573630734,-0.0247730643281603,0.014364482560648718,0.0009486912633497564,0.004141553928388664,0.013188972957632454,-0.012966219129181273,0.021378312649473524,-0.004478429526900045,0.002730090979973355,0.020462782944476652,-0.0018874821610586684,-0.003944525477047114,0.008627278592798573,-0.001338398085834916,0.005783546288248541,-0.021730832139222295,0.0005725576274453322,0.010569625964221955,0.015140514018117225,0.005438078143014422,-0.009541188738139599,-0.010168616883871264,-0.0023410461027310175
b0350,0.011719240428291972,0.010630700792135362,0.005422192271479411,0.0006002033391186313,-0.006084164797163001,0.0009392440858635865,0.00859099081860319,-0.010129243291401187,0.013637888954834193,0.0012793596899726898,0.012587620568777439,0.0036615413674097983,-0.018624312883180963,-0.011230189124778404,0.004882360111621297,-0.009029610189586566,-0.011804650622754442,0.010749731095763868,0.011264011133480778,0.013238998117314736,0.006627033979724709,-0.01438634546269946,0.02026739878755735,-0.00748480590228059,0.0037802405564895647,0.0196812751016731,-0.011236240190882018,0.001099958551592535,0.01127687348618165,-0.012992225246492062,0.005244918358557226,0.001758537090543305,0.001484622618119239,0.007055749639912132,-0.0004147597500835505,0.003110592409497048,0.010086011032141235,-0.009264124133246034,0.002081457714095347
b0351,0.0037024907640013163,0.015288796327602945,0.002699779090159981,0.0012568631109488456,-0.0014102009139908877,-0.002309089741456116,-0.004794724751592111,-0.014277229014422821,0.009549042592947716,-0.007535832021270558,0.007357521698618308,0.005925036531022555,-0.025319816187152688,-0.005666619234016234,0.0022504070443321996,0.007611199239876838,-0.020405706471253206,0.009320146359176447,0.0038914473112484616,0.009708574613203803,0.007037734914331925,-0.01252331689039503,0.0183608477213807,-0.00500569847101833,0.0005913661247853778,0.01567108528762623,-0.002625144003839208,0.000909853921142522,0.012961323932399607,-0.0028852157879840187,0.00722491765348018,-0.007874395333429277,-0.0019067635014837383,0.009782549669273938,-0.007465506207173386,-0.00439886059351667,0.006070102525632609,-0.006785618654605515,-0.0061389067468659705
b0352,-0.003165165393669253,0.005102773902776908,0.005059911118564542,-0.003693469366720932,-0.005103358875496235,0.003018224330338598,-0.006876423012157717,-0.00145275393001769,0.009523087292176963,-0.005963927330351483,0.008160067745309894,0.0009140253582398375,-0.024362240966909747,-0.007590379570648709,0.000368752507263634,-0.0058504385707857124,-0.02186667353418342,0.019269239514244762,0.015435794277149115,0.007548387539670975,0.003170616742884242,-0.005457415170794072,0.008441854494401761,0.0036963842730441993,-0.00028080573090874734,0.01619592040025309,-0.0016051916435419953,-0.00441786388583738,0.011892845299850704,0.0015065491942249578,0.004233234117913808,0.0037199414482928794,-0.007200912510719512,0.0019981679199476397,0.003995698223130967,0.009093852439891345,-0.001335098376384673,-0.01005122029149422,0.012173318635746687
b0353,-0.012239911853978101,-0.0046185453441880695,-0.005112066167417353,-0.0024893303185137172,-0.005919868788502152,0.0011337647399036483,-0.010031774697551489,0.008617602399207114,-0.0009306241304016907,-0.005537077833576739,0.013046046898602495,0.004398985451433249,-0.022223907595516162,-0.0023223425551837256,0.0023832402164026063,-0.008317493356115997,-0.007582912206265126,0.01580438957853942,0.016887348720541373,0.00428529652095558,-0.008862432901568773,0.0006676126171766716,0.004700470859160513,-0.0002487639740203063,0.011230038726300358,0.009422138051254969,-0.005824730767985896,-0.004268000259484374,0.01377447343715362,-0.0004831336569583453,0.0053246724392560655,-0.0016743238078224254,-0.004726731017082481,0.0013564708983372776,0.0033116776441585146,0.005511439669190299,-0.008095776638975214,-0.002307012385461008,0.007435496579003226
b0354,-0.003790649279945329,-0.02236213712936756,-0.00639362094710909,-0.0062212034950644545,-0.0031046081038584384,0.003114762927686425,-0.007609886798537971,0.017658962789235826,-0.00012363088364028584,0.011695650552687484,0.01607097314679205,-0.006310044031146231,-0.014851508681629174,-0.00043296795881275074,-0.0035866155101519663,-0.0175290995090614,0.004871922528645274,-0.00926203199973661,0.026270891300765216,0.006556288590945122,-0.0031748858273403947,-0.0020336808530251153,0.0012793013778714206,-0.0029528854176458594,0.0011807289226228304,-0.00655990280667372,-0.0073598485828873066,0.003540975191123777,-0.0029279040592975216,0.005323466516666577,0.0025765041313374664,0.0063755661908338245,0.0092223181738767,0.0020531100867425636,-0.002759836696997027,0.018715304415504706,-0.0005223398702474646,-0.004441402515432879,0.00670109861455862
b0355,-0.003247812552543598,0.0019105214971431028,-0.0038187444320131577,0.007878462039864698,0.025077050372614085,-0.014948322118532345,0.0176706352257427,-0.026730852882936917,-0.013901991267945233,0.010786088635270356,-0.001229289301326306,-0.011657886813406737,-0.006761216481475467,-0.01205269054779368,-0.0038171118561340918,0.030545750537223353,-0.006063298773061535,0.008802894672547183,-0.017964155682059488,-0.0024244540315344547,-0.012225899329920957,-0.0045930290079267315,-0.00010327614836129728,0.013910131474936794,-0.007524933222995915,0.014150227382239039,-0.02573948971623058,0.019630682158650988,-0.02793595139362443,0.006485339329910463,-0.010140422844180052,0.004501865563081131,0.0024999615114036627,0.0020072279293784044,-0.0006088165038303566,-0.014172537658613926,-0.011764400651284661,-0.00641153687039451,0.011812025686769995
b0356,-0.007323661972132657,-0.006498946741175542,-0.003685815774602107,0.009234396886800993,0.013010155942294765,-0.00699366322669708,0.0009269574104031471,-0.032399396102730946,-0.0174062823983516,0.005322266757936125,-0.008141888045530404,-0.0051942969804468645,0.0050029951901486855,-0.000896686345259009,-0.006066298372586655,0.015358866878666022,-0.013237038555620273,-0.0062649429784840515,-0.0027672396165664016,0.007235654905807529,-0.012291801131014232,-0.0009160171095889475,0.0035574718807029285,0.0029994899687386376,0.002625227822931257,0.007211311009785084,-0.00454496283160079,0.022061291338124622,7.549176214528418e-05,0.013701103689467744,-0.00826421864495737,0.005217998418259092,-0.00880577714358008,-0.0014864772433327608,-0.01408730605165626,-0.009979563485865015,-0.004964293457461901,-0.005424364436355301,0.025005845911627862
b0357,-0.004925018484834792,-0.018186545799261832,-0.0076803498419702795,0.0080069049758637,0.01633281908740419,-0.005613405937021079,0.008866765173723907,-0.03961645459312205,-0.010710619993314944,0.011140900766966336,-0.007784870251339752,0.003731604704084536,-0.0013336969522383074,-0.000467607612918085,-0.005170891268113718,0.0183076196993651,-0.011257839723790268,-0.007583457271906333,0.008193154792512378,0.002820110048876138,-0.009610002234732002,0.00618004205635966,0.0031610501458986485,-0.0010267409027593013,-0.002082118224938955,0.005352466289412692,-0.0151768914279839,0.02702528709594444,0.0007336566012041273,0.011265657726298691,-0.013378117648050941,0.010220262622325936,-0.004749439226114119,0.003029201222497361,-0.023890908028063637,-0.003988544594355518,0.004250913427057729,-0.006892851676279344,0.005340546038235092
b0358,-0.0044454229749040924,-0.009634973984488185,0.0010093549607617482,-0.0016569977132302116,0.012710886239004453,0.0099771202740532,-0.008202451791854028,-0.005977526717673804,-0.00519115664438331,-0.008813817225743304,0.004056132621955626,-0.0030750093556651628,0.017688040752611205,-0.007667067676836988,-0.004614586312344941,-0.0053321676832195075,-0.0009664722243142657,0.014980236424466352,-0.002927131260710016,-0.007117454780698684,-0.004078139239310351,0.0005030561873655784,0.0014674493308807852,-0.004492711228206275,0.018890984188817454,-0.0007088079913359717,0.01123746912973138,0.006394558347661094,0.0013191547050729927,0.009304974853860252,-0.0023124790451634794,0.031281416686658244,-0.01547727037269089,-0.0064290281075223,0.00624740610503881,-0.0030127133156553436,-0.006022313205713434,0.009885951651854588,0.008870583555167592
b4579,-0.0016681169536614906,-0.005166498031755507,-0.004788336398115447,-0.0027135002576162484,0.013426522825137493,0.008230254970036443,-0.01287113374611685,-0.0022586909283401906,0.005375831201391573,-0.009187553258827395,0.0017086540660574256,-7.049796487418405e-05,-0.0006716713157804029,-0.002554050032713207,-0.0036707981603153477,0.016538472889767654,0.004430723123785743,0.02165160354258527,0.00841791236521286,0.0007082056340109919,-0.00536128526481638,0.000422378925574677,-0.0025570463504158624,0.002408263030564841,0.015286299841583235,-0.004650349378147078,-0.005710393320865773,0.007250205420448684,-0.0036467416787724556,0.006440667527953754,-0.013763716858707286,0.044554590725473416,0.007877726962286283,-0.008236699897283609,0.001997765665571544,-0.00275778911514378,-0.002610643527237452,-0.0006853875070887154,-0.008676109308563433
b0360,0.0007176515600230888,0.003930266569261089,-0.004626506221354667,-0.0007604279163866052,0.0017755939170018072,-0.002258264786234652,0.00035270129654345057,-0.004941433935066439,0.004199467027607659,-0.0016934837707966877,-0.0013966202280571605,0.003346993911054777,0.0012610828498631343,0.0029811904418232827,-0.005565718236716841,0.007176963945395327,0.0013559340417631759,0.006098232764193781,0.002845045571231884,0.004718730967954764,0.00010095414565184892,0.010105842082161571,0.005385258981671391,0.00969351353002791,-0.008117828960545984,0.005525782951521237,0.001468193039033106,0.00046622695254325004,-0.008999500602691526,-0.0019801765449857928,-0.0026983460806443977,0.010695712309993319,0.00020607659449938483,0.0011960880778552113,0.034576028610490465,-0.0012855707607037743,0.004467916281973972,0.006683514525040811,-0.008216078208112853
b0361,-0.0008452351006935573,0.0026912327591461266,-0.006696847223048308,-0.0016780953245164243,0.00555005982836386,-0.006295374894255452,0.0005860826761908063,-0.0033987910876447655,-0.0015100196909822604,0.0013077626478588858,-0.0038819178411801394,-0.003707671413997905,-0.005581124173078621,-0.0015761043639753428,-0.008516637063394186,0.0036964099779968162,0.012227748992068146,0.0036480760763941958,-0.005214640135895918,0.005389399315988286,-0.001582363689353224,-0.0010468987193817565,-0.00812776980103639,0.003908856131397965,-0.003933291364564743,0.009257152205017872,-0.0039020614182315896,-0.010494390124814299,0.0011504769109175641,-0.006837476107646132,-0.011310562252756257,-0.008706690044424042,0.0014122028968901227,0.008134244798552168,0.04773115186629241,0.0028418424287017553,0.001795273102765141,-0.0032090545960822264,-0.0003211202169536794
b0363,0.002256624127290796,-0.005978951177473743,0.004117861570973794,-0.004797800746077376,0.012891326846620215,0.009762131705578965,0.007588194697587022,-0.00781853241951195,0.0025420693443685763,-0.003474303306131856,0.006397992000849047,-0.0014673035552039261,0.00937034755180771,0.0013703109873636767,-0.004361907162305237,-0.0001035586318568515,0.020155744938769725,0.02547001337261405,-0.0022499613727177663,0.004941806122589484,-0.0036694616804302167,-0.00023654456803942446,-0.0008044256879518496,-0.004502574338150891,0.0029239294795919066,-0.006545944163255875,-0.004328537046178933,-0.0024543772560915566,0.004845060559631503,-0.004489030925408844,-0.0012147675144501002,0.009303468976138794,0.0035497795690633527,-0.0037614043055463836,0.0023875723592825387,0.0017304100562425685,-0.0010619942437278538,-6.56579059820456e-05,-0.012360234096318212
b4731,-0.0009805462159773216,-0.0006464292631454771,-0.001976113674661896,0.0006185521712865719,0.004506385884164427,-0.005012202696195903,-0.005149941656713899,-0.0017352001901641265,-0.0008371319276418795,-0.004955018174028636,-0.009361864371981828,0.000619634291421822,0.0024189848740655546,-0.00011595936243136375,-0.0008929863186146447,-0.004062510737299751,-3.5760686514621236e-05,-0.010715761310869414,0.0017620286750445028,-0.004588486788397555,0.0005251626454147355,0.0009385712114544766,0.0014217269982479076,-0.0033556810016541973,-0.004301820528997611,-0.0012355218831031226,0.0018682509035492405,0.003952012306242086,-0.009794528720204773,0.001103184639969777,-0.0026397323382880045,0.0005183430587141581,-0.0008392329004740913,-0.001232279746283075,-0.002404994483840959,0.0004835648098427161,0.005692726884029946,0.005950669820926893,-0.00405628750599457
b0364,0.00802637307807023,0.007147479873013147,-0.0016624467027659797,-0.003196511723152379,0.00166574199805969,0.00783243021244575,0.01331779626543522,-0.014155836771801737,0.0013825210991769495,-0.005901776158139656,0.002192151748512422,0.0026458423563858954,0.014015513141801172,0.00039932983431605306,-0.0007338427549811709,0.00029707971612293944,-0.003955820517504656,0.005833724672534709,0.0008432621716465304,0.004777361231186536,0.00023417357366838104,-0.02019095899733314,0.003450926906058829,-0.004804402766207636,0.005833465218387957,-0.005643811819764578,0.0058723368124269145,0.009109758713589806,0.0006088612135054494,-0.009074348324638567,-0.00018546914949615768,0.005546031582321509,0.007235026470483459,-0.0029519036148610706,0.013460932436588337,0.007762120666381291,0.0039575770106685506,0.009610550959968761,-0.011541593808381014
b0365,-0.019327827515404912,-0.021096462786628106,0.008782536108003967,0.00030866415871373676,0.018648645711127485,0.1068302183543753,0.022286602189536583,0.007117523464129591,-0.007585708692222364,-0.019105979617883528,0.003041383538615113,-0.005905400705205698,-0.01227130940454622,0.10361987703511441,-0.03656061992296393,0.020308620987398367,-0.010366965341001667,-0.021046480494130614,0.031145073661743475,-0.019586626125616527,0.01431010311140888,-0.029671900808708563,-0.01543670411500265,0.015643615461870153,-0.015551471593386748,0.035467019522864116,0.02704492585130957,-0.005941677940304974,0.009581693096432631,-0.0018990748986113153,-0.01403698846064119,0.010376978116039269,-0.007263591656042874,-0.0019363420083705638,0.06337593738754554,0.006318538898392593,0.03181487721237298,0.003194362772858047,-0.02045182384422522
