,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
b1278,-0.00041786514957228984,0.012683141659637806,-0.010249480432105586,-0.009640049687230439,-0.0019164845199484619,-0.010286778360798872,-0.0003386259762229732,-0.0006519689661249456,-0.003980240879015525,-0.010091600496199733,0.014592597896934293,-0.01000968485835562,0.01273657129032806,0.005968704405151338,-0.007976911606006828,-0.004353676451391804,-0.010096369678964658,-0.003526458004428063,0.014096632077549777,0.003272261772784526,-0.0015731275455336095,-0.010974430895921074,-0.0020383071243882597,3.7855670035153096e-05,0.0006011941882981728,-0.002217491058306763,0.0007126898314234642,-0.016620719847006776
b1279,-0.006238681085379039,-0.0011357257784283396,-0.0040021771800971655,0.004277319430429153,0.0160282186999326,-0.007311444310001428,-0.003011760889491883,-0.010556410077897281,-0.002029902663362575,0.0024215145199944547,0.01842079129956155,-0.0018095881087527236,0.008837880506423937,-0.006050861560919794,-0.003248079206365556,-0.005627762826169176,-0.006869986423474448,-0.0026587247932213245,0.01103228975823447,-0.0014538378713757922,0.022852346980994864,0.0028654070323549195,-0.005376891534067525,-0.006940480632909078,0.0021447275710459483,-0.004129883471083052,-0.013587103427386968,-0.002959152731431183
b1280,-0.008753520112751566,-0.003860131907015634,-0.011134028936410325,0.001272459682571762,0.010426141451058819,0.0005879786830536285,-0.004384071768347169,-0.012217437243821806,-0.0037657306842085116,0.000526452022334022,0.006809242047627163,-0.004341122841418194,-0.003960058110952912,-0.006396153547673634,-0.006169775645924007,-0.005998463905479932,-0.010122349983534442,-0.0022822606318712428,0.00663654274161255,0.0036547497748739685,0.006122513150201932,-0.00903625081701639,-0.005722236906977503,-0.002224768259265523,-6.49799181443915e-06,-0.0021083335874080645,-0.008741641383195217,-0.004410055070177665
b1281,0.03595929852920821,0.005061572138588876,-0.001758032587046886,0.02165764243003003,-0.010329385285200813,-0.011173479983885322,-0.007695459425324849,-0.007329445516767589,-0.000850142623484197,-0.0017533404705065239,0.010024944380637982,-0.0030137393673134527,-0.03547410706235403,-0.005968717958418,-0.012257494509761413,-0.006110979984851087,0.00968454825926574,-0.010905538660517874,0.024428678608409478,-0.002847496045633936,0.003158206601131912,0.011203983494870385,-0.008277090207631729,-0.004001032465056835,-0.004370660610378197,-0.0043106151360579655,0.0013929412794013733,-0.0022695611589306367
b1282,0.04673940181687415,0.0034268597857741623,0.004929510162242604,0.02096944634797317,-0.02092225436233235,-0.0026145889098736024,0.009037138502602567,-0.005845360432213746,0.0016035670194621925,-0.00032740091728671993,0.014452547623213694,0.007229859765935883,-0.026330378032095623,-0.002240126324830751,-0.0018921903881202152,-0.005922453030499501,0.005002658030547374,-0.011243676540274722,0.03603878400761166,-0.008004236923113008,-0.015498492766423854,0.012106809773562877,-0.007867960418539875,0.0047317266818011116,0.000205581145922224,-0.0008322451988648692,-0.007933049426646039,0.0025874137175374047
b1283,0.017025507912375042,0.02052268599742521,0.016508556855570126,0.02008156573381602,-0.026567467041629534,-0.01831987720275178,-0.0062428475763023645,0.020280099067141896,0.0003790691474864778,-0.00964039557428281,0.010439548643527427,-0.013225913346879848,0.008667830605190266,0.03324076675207996,-0.020512986677755335,0.020066137380972966,0.01988830082093519,0.0092581302929867,-0.08246923422055076,-0.008091614259178582,0.00239184196450692,0.002928444845974156,-0.019298148199625824,0.007738925533188016,0.019963624574419896,0.006853427647856664,0.019714833670569313,0.06410813749389732
b1284,-0.017843382326176355,-0.01064793818801708,0.009836202938470843,0.00502671339135025,0.004653892781310172,0.020501852266354915,0.007157975171615232,-0.009431115771017608,0.002415975157810143,0.0009983759384755734,-0.008615597091061845,-0.005461624185661763,-0.004717605235220696,-0.014894267933786775,-0.023891188885441395,0.0016258777131901896,0.010741090635106974,0.006447808753577747,-0.01875740743431333,-0.005218688454787687,-0.004035962420381736,0.003404740489233719,0.003465260950396695,-0.007710297291918328,-0.0028820413322895276,0.004035559916385903,-0.004685494462423946,-0.007880391842113936
b4596,-0.020434550908985903,-0.004259982807664273,0.011756742274999975,0.0026316689555592717,0.008508210150187275,0.02020610742123924,0.012561163252024433,-0.022107590497945556,0.0027825794548698773,-0.02438538921721032,0.02047580269047622,-0.02336093270914068,0.024416752381432368,-0.016233565446183807,-0.011243252494610707,-0.0030537394825651833,0.006446825662945513,0.002335702907517395,-0.0111619462283493,0.0038514432722093535,5.109391688897323e-05,-0.0029838956968326197,0.00433576109527733,-0.00039226054914984546,-0.0014129689197443754,0.0014905237010205557,0.012748405602117983,-0.024685914669293343
b4772,0.0073021229473943655,0.0003632831501646605,-0.002894004706607556,0.0011148934295060382,0.002926439211874576,-0.0018729053918418582,-0.0012073118395670476,-0.0026213243749645203,-0.001656029936266618,-0.0009562969037809697,0.008241660847313302,-0.0019849915397181124,0.005923831391768202,-0.003087895278834216,-0.007495053245249949,-0.001258894771509566,-0.004899648924815401,-0.0028856331960763794,0.0015498383492008917,0.0028940245676204904,0.0005510372167385662,0.029368646651077208,0.0004930226317929343,-0.003464648854050496,-0.0006367384695590383,-0.006979004792819168,0.0017654134945446754,0.0010121422251207948
b1285,0.013721211035298218,-0.00398031254858838,0.0021160459279497023,-0.007582885442026728,0.010070150514532588,-0.007989198212531337,0.007788701405776427,0.006915048847935961,-0.008774880189361883,0.01801498324735591,-0.0015064476582294577,-0.0049218523931076445,0.0019145035034362973,0.04343964703414631,-0.0038532439933263727,-0.0017956671318517306,-0.023539042360955782,-0.01248498629116476,-9.65859751729241e-05,0.00723939284056453,0.0021676371915788973,-0.0007492059882417818,0.00044948869948740106,0.006758463937671464,0.000834303433268969,-0.008756513893462704,-0.009617858934464226,-0.01773292528406844
b4672,-0.0026769082483790838,-0.013321118377022661,0.0016926167252165906,0.013164155361502306,0.016556779666420933,0.008645665392845982,0.016905914117856743,0.0035498407826802417,0.0032730683792374614,0.021824756397549976,0.011554461551679865,0.02017115317350012,0.010029722705118654,-0.00391847739561821,0.010871945118325111,0.007959769707500404,-0.005954099982646339,0.0007991063434118918,0.01857212292174087,-0.011871789037214458,-0.002892073002285844,0.006327728296896678,-0.0059468443296346,-0.011227697167898676,0.0028160890556499034,0.00591382697928542,0.019366852110100658,0.005260774211887018
b1286,0.03138793338748975,-0.0008279108840969294,-0.011485970126885887,0.01195594714583138,0.007836450797768863,0.006296901388327592,0.001115452422017704,-0.01020920110503841,-0.0033954222342679145,0.003208500389270431,-0.004728650664663501,0.0025670830140634773,-0.014448077280454975,-0.004192834196864583,0.00028027527448954125,0.004017414982700287,0.024398102222310043,-0.002740729985818879,0.005249480656171101,0.0011615209587039499,0.001413804173254029,-0.0007686072863218223,0.001896994801344647,-0.010908705297840828,-0.009416564295403393,0.0006725368562090575,0.006017824404335807,0.0002240746354399113
b1287,0.016103382522803963,0.02254217792031346,0.0018453642095183074,0.005630402258151242,0.0069100861477865,0.009817722400900598,0.008333633091160305,-0.006639177202396895,0.005355334251731498,0.015486753568033359,0.00012497149377498515,0.011923458463914603,-0.028164444788547627,0.00444767179821258,-0.007499726188711394,0.0029784145231075993,0.09959105521048217,-0.0009313429659360842,0.007190768362914194,0.00034302512855164573,-0.0030426877650882194,-0.01806569917052356,0.008286577778404407,-0.0029766652188408732,-0.0041710166964211755,-0.002850559312082803,0.017730705177438223,-0.0006994776922977342
b1288,0.01997366912171245,-0.006670747104062702,-0.016507356561406145,-0.012445248958826899,-0.003741392351485958,0.002475804082456295,-0.004763969296823331,0.0006406665335610346,-0.0058825689244572455,0.0077068551690266255,-0.002691585380067367,-0.006013015804385479,-0.004094587858074603,0.006223299702440341,-0.02062355809514543,0.0027966606350501187,-0.0021005214314313526,0.0023487601076118436,-0.0012286023585670314,-0.001141040802351734,-0.004993596002948415,0.002783102876454572,0.005052900709028571,-0.016930883733824943,-0.013181169909403346,-0.0022616318305337425,-0.0019827725024374084,0.012751033375250931
b1289,0.010488565381620798,-0.0034253998375996723,0.009205293149038174,0.014385083535694804,-0.0053108192912632015,-0.017161298669594535,0.013272844749349396,-0.0006695210969232981,-0.0028645642654618526,-0.009408581832007396,0.0022835641604322878,-0.002896054785697124,0.015761799337779898,-0.007291947945293064,0.002796255643192783,0.000458835771263393,0.0016503109186623134,-0.008064983059688906,-0.00224853910828683,0.0021952678397348033,-0.006095734281911937,-0.015289799442968974,-0.006644739172801127,0.009171551022449423,0.01138677742912878,-0.014469172066500407,-0.0024094226479106436,-0.02592420017145138
b1290,0.0028456918986280995,-0.0029597448488220706,-0.004850431621964662,0.004254575217049754,0.011393508415200706,-0.020004992160478872,0.007741372878298762,-0.006849441144893984,-0.012905787109763792,-0.0031921953029010173,-0.001942201050799594,-0.006757350018556562,-0.0040576537064321155,-0.0015965840902937626,-0.0025043015135163106,0.0019022425667837583,0.0027418292331889225,-0.005290318149746505,0.0034201354345067218,-0.001976455981741217,-0.009324671885993159,-0.005358317990891949,0.0034757334667716907,-0.01111082071094869,-0.0016053122701391298,-0.012358533353479534,-0.0072307496638160575,-0.027863808203917203
b1291,0.0036604688022058673,-0.0006159847539193979,0.007023610586539069,-0.00046702817538958483,0.008421577994367239,-0.01996819104349431,0.0035833875363491118,-0.006100495466059099,-0.014144707091106849,-0.006580309175205391,-0.00016490457958081016,0.0010905622146261103,0.0017866355098259178,-0.00013767767742565317,-0.002429075224514955,0.0013577517823106866,0.008484370168677235,-0.004821693294128239,0.0032101956847874237,-0.0005442565464294757,-0.018263999636379587,0.0027695820463460898,0.0033474699898829036,-0.011508925404788449,-0.007544482926817647,-0.014373013637004627,-0.0037940628344882432,-0.02989539102080753
b1292,0.006535650690860998,0.007586816596709899,-0.005443854523445468,-0.004460774097947972,0.007584950100586733,-0.01776150066872201,-0.0041715988001561595,-0.0012199997085394361,-0.010160044957981998,-0.006654637407909422,0.009034379376632082,-0.002935562294589987,-0.003896002814212454,0.0013528817270158239,0.006716169333521706,-0.0013562924217748384,-0.0016529780351804326,-0.00679110033449658,-0.0047825036508082385,-0.0024109564982818053,-0.011499962926787607,-0.00901117062738474,-0.0002503003382414183,-0.008544226916858286,0.002883734361973999,-0.010928916337868431,-0.012113477664909682,-0.010207912437233424
b1293,0.008188173157237532,0.0044575788398287935,-0.005363584277540945,-0.002080170596197138,0.002796457434483186,-0.014827137733275104,0.0025204162201372103,-0.0032944674707638196,-0.00830837318230314,-0.00843805321745893,0.004482921426541456,-0.008486341146490193,0.005154925016490466,0.0004479998502932337,0.008003125537989255,0.00040594946697640824,1.8914223672616235e-05,-0.006229862223320613,-0.004850138700381499,-0.0006561452486396446,-0.0005777714378210721,-0.006368466496630285,0.002690032614459884,-0.010796031508404623,-0.001473284124150599,-0.012730068309833899,-0.005730603170272055,-0.02081295695390906
b1294,0.008179041297799094,0.0031920703041065806,-0.004781602838580156,-0.002876773412262829,-0.0003466613426306574,-0.013709670375488684,-0.002457670868117396,0.0030552874138735802,-0.00640500122012387,-0.007772520000169898,-0.0006386846035202222,-0.010336843025677857,0.00024006418563414698,-0.00014559787809318578,0.002379006904395722,-0.0012703528539995325,-0.0018461814316080448,-0.007505217614611875,-0.0026198396684195325,-0.0027346302041571296,-0.010799724417481067,-0.0011161449441878062,0.001971758824754992,-0.008459526020170955,0.0005745947171163548,-0.009679587890007042,-0.006327880505115626,-0.014715869108502408
b1295,0.0033778375361237906,-0.00575327737210777,0.012321297749796385,1.158335292321212e-06,0.01025901916534053,-0.0024142563291172756,0.01199775647592956,-0.00010208032252106264,-0.010577608912760127,-0.0026521369260011705,-0.0028180672487266626,-0.003640604850453783,-0.019820762319578474,-0.0009019741437742556,-0.0003189629663968929,-0.003253944340405858,-0.006775480156094987,-0.01135446264864241,0.003358626996508071,0.004655344100512559,0.004585003302808181,0.004271789548064422,0.00034694916531862624,-0.02191377390184149,-0.014814828392674277,0.0019567853270074003,0.018642627314784645,-0.0007450846050196457
b1296,-0.013407864860284177,0.02323400104079728,0.005552723708395932,-0.0017617673051129872,-0.0013773007700830576,-0.042366178878020425,-0.0024904204601221966,-0.011633506736373351,0.01916779437858023,0.00574607868830742,-0.06805905028948922,0.0038018274208548217,-0.001040322618364348,0.0023625850632514244,-0.004362354143416338,-0.006258208720412915,-0.017008085006085027,-0.02176446987728607,0.021587809472298155,0.001930691614079239,0.004412255947678486,-0.0025477118883543786,-0.005137113872380601,-0.04084013338943484,-0.016029840808804395,0.021645289664579313,0.02438926561226547,-0.006764316327362243
b4742,-0.00200909843890672,0.008179204302546431,-0.0008301050053125463,0.011086158969545457,0.007087663544296091,-0.02710469710554838,0.0009606102135944738,-0.012841235934115444,0.023508579557279984,0.004800097974855505,-0.11061485152832837,0.0011857493347210441,0.016956915084400087,0.0033656258511248374,0.012672538812537612,-0.00489197784288727,-0.019385285886920907,-0.025901928273326515,0.03230316790900203,0.005101125442449694,0.005335523452222726,-0.0007616503779135011,-0.013094305007472457,-0.03868910187098308,-0.023881416776511222,0.02696883102139652,0.042082749179620293,-0.0002296521316471009
b1297,-0.008671421694987767,0.0008616110093403009,0.009479539423966477,-0.0005947653253150999,0.009205866679485633,-0.0183088928498954,-0.0001722189568323195,-0.013367454404951686,0.025340990491791247,0.003999992686685128,-0.1087644790818636,0.0026959889214636826,0.010904370103365271,0.010475959301279293,0.006312016854426038,-0.013658363210375474,-0.012425479223633322,-0.034977953357443976,0.028186933217458812,0.019624096411716793,0.012953093231079285,-0.011685303467844008,-0.015503610315423884,-0.05189749115802968,0.0024895535411020757,0.03280302531555308,0.02317473271116448,0.006128098814477201
b1298,-0.021193367157771797,0.000232496465858284,0.005933225086297511,-0.016417892679881096,0.004294119660079307,-0.02120790290162446,-0.00373420751594254,0.0031956220254118098,0.01681784671772997,-0.007752498938872225,-0.08720619527201613,-0.00569797074839938,0.007577905997046678,0.008352993196329398,0.021860713754885044,-0.014957655430815155,-0.014113717830911506,-0.04029730372516523,0.025740509453151577,0.007562358692265678,0.03832796933686333,-0.002983637454764327,-0.014034441517982384,-0.049403489197986934,-0.001659346851168941,0.030900466070336547,0.02275643342301012,0.006633484087969271
b1299,-0.014871549500183524,0.001037553457784909,0.0032456351518383338,-0.016382000199253236,-0.0027215752325196745,-0.01775585515656062,0.0026142073209557398,-0.0068271318025278395,0.008544284312235877,-0.0011922411350794356,-0.049055849461880165,0.003495780910388866,0.012820786193982405,0.004534119895338249,0.015230388534234128,-0.00557373597670355,-0.014028543012625244,-0.021138800772961056,0.022369364038324485,-0.006036236205562362,0.011722906392681259,-0.004741394918317558,-0.01008391867598199,-0.03742351760904747,-0.0033374296650619936,0.022227767006980287,0.00011465626162079108,-0.007917319928897501
b1300,0.002752151136005927,-0.012675091483315977,-0.0006640026029128284,0.00841501795645849,-0.0159686973017028,-0.008874052669993368,-0.017783059790594562,-0.008021804741501286,0.020031172894472458,0.012742395432074552,-0.10534672355089747,0.005540729685121803,0.039293578240926046,0.011340508430112438,0.006308599401037586,-0.0014480732678208877,-0.007526772967012768,-0.0033255976192632557,0.016015862845778397,0.004479478902802305,0.012457852069113937,-0.005141127694003318,-0.01900231898639362,-0.024908367705963542,0.015258539851807197,0.04621729241871561,0.024050107467858278,-0.0057346397410560175
b1301,0.001552901328566053,-0.002215973641016607,-0.00650035531438166,0.0018662790158273615,-0.013904581002093947,-0.014256937469315424,-0.01753452382031684,-0.010496154206381541,0.01739393867207793,0.013289345386345094,-0.09878442925997649,0.0009609978825121988,0.038138929186627285,0.01164429391798958,0.0032304998999257736,0.0017743977859580034,-0.0013028389770288194,0.00010484602114751732,0.017767335470294576,0.0010352353580884788,0.014399039430432971,-0.0037909944371701766,-0.017359206774815637,-0.018934384601203783,0.01744811567371438,0.04282822648656908,0.024180538370058742,-0.013892301120847259
b1302,-0.0027522656939556224,0.0033140077000572213,-0.001037907148845789,-0.0003453982425800666,-0.02073846770812708,-0.018131503439473104,-0.01895582583600312,-0.010890353613954875,0.022407728624844667,0.00930358599278451,-0.08778476667536352,0.0016522289493962107,0.037288479529862806,0.009032067961310989,0.006149966248506061,0.004011135056945121,-0.00856894196755931,0.003300834382198432,0.025778721408412135,-0.005947572513526718,0.008028810249087935,0.0014054389874147467,-0.019225941615460464,-0.01735571537885584,0.02078494572261186,0.04401211236333962,0.01850354590845703,-0.013335389005035682
b1303,-0.015743835064694237,0.0018439970963302524,-0.011110516351467387,-0.005926783643467367,-0.0007393867869143588,0.008306484261506434,-0.004796888999882054,-0.002055369052522441,-0.005763680335407669,0.0027386241779108014,0.000495476126933696,-0.009413063969220486,0.017583110886475146,-0.009496938534089613,-0.0011404957363854637,0.00047178441510347286,-0.016288889308314174,0.002000595015507947,0.006053404917478515,0.0025116043100668005,0.007391949826929329,-0.006675216539268437,0.0010649988031405495,-0.008481270913688272,0.002161779664404467,0.0010253928233053997,-0.008676693400832405,-0.0039033786606725816
b1304,0.009750963047871711,-0.00825118673090912,-0.006359790355567148,-0.015823309506191388,-0.001290195923576157,0.010770207216226003,-0.00014580591725239428,0.02897659970526047,-5.143473933268896e-06,0.006553729826900117,-0.0001039355859658445,-0.0033602328418517275,0.011740180172485288,0.004488018526271748,-0.014559174770649552,0.00015424215829504346,0.005729470136390209,0.0006622992327780992,0.042526889600457626,0.00018353024000130933,0.01228850587735317,0.01516651317054899,0.004505888020534699,0.0030060299276975745,-0.002217846043473695,0.0025794627457907285,-0.015508992562049713,0.09163456264211167
b1305,0.002296043344119932,-0.002441428898476499,-0.004018605295580282,-0.010729106825196304,-0.0066405844778214766,0.00924006409852592,-0.0015520969261482221,-0.00039071086216039934,-0.0021428009551211756,-0.005808001302133467,0.010148381501885961,-0.005312755365594128,0.010205844755556403,0.0014133801254055348,-0.004546110391874169,-0.0035023412040446436,-0.002387555536718894,0.003005959756510177,0.02034553226901586,0.015201038935758762,0.007184223123370636,-0.011060463708824273,0.005953900501726567,-0.0022411834753974865,0.004614068805486309,-0.0019689053606997222,-0.02149134203284935,0.08056263353444751
b1306,-0.0021024080806156843,0.0017334440477147018,-0.0030979541703028287,-0.017169680927238862,-0.004634438294113634,-0.0027191222628290047,-0.000890540384184203,0.0055234866626541175,-0.004391185959495011,-0.003840807611048148,-0.0011145010126319612,-0.0008038837144265702,-0.0028395714018296906,0.003057365756912412,-0.002065813870674476,-0.00017415553006917657,-0.0025413298098773975,0.003028853645896005,0.017312122266262813,0.004915762216992951,-0.009000627318894295,0.003288942529939758,0.004439261326562371,-0.002035785621917208,-0.0009705821843906781,0.0035052964132621144,-0.023897886310082793,0.0767899172688576
b1307,0.009015414569365676,0.012533680750439119,-0.0028255858414858895,-0.013469573439725421,-0.011641758267331121,-0.004105821827059878,0.005415717616336336,0.004999814128274318,0.005151760310968783,-0.007373265784849901,0.022851623280251695,0.014738644327011316,0.007433762139533899,0.0015966396943083959,0.012829741412938718,-0.0001328771038467394,-0.005683797926701443,0.000976683456404358,0.013847103750029689,-0.012321239533089147,0.022019834881375034,-0.0004282575948570888,-0.003955756843647909,-0.0013039330115691007,0.016973088375692186,0.0026353125202114034,-0.04180249951308879,0.07269601985491796
b1308,0.0019286457682485382,-0.008471176818832108,-0.021785433384776943,-0.01929307196163789,0.003035173659887897,0.009769738712234922,0.008224044242934277,0.020577483940154778,0.047790718428051326,0.0013458512260413915,0.03374186622409556,-0.011623595262401322,0.0015278303386764254,0.005267888178791536,0.0053217135580183195,0.0043228903858772835,-0.021567473748580434,0.014644299123867693,0.0029087813605471785,-0.008859856252412682,0.026111485849811166,0.0016542341869055259,0.0008219064399565757,-0.030280383548401228,-0.006996246326384209,0.0012728791184733411,0.005234820646818612,0.034400082089788404
b1309,-0.0031063805856614037,-0.0019319505923579693,0.01772928880636633,-0.0008337410269923847,0.005505046075513942,0.0017583452123563065,-0.003666152508799601,0.02558394968065266,0.015530262399342472,0.005943683436743562,-0.00986233674831013,0.013949797389048122,-0.0034206865279844804,-0.006946433898251826,0.014888175958178361,0.006754937507550488,-0.010187362293836346,-0.0019122236318974647,-0.008018411225384806,0.010580249059147798,0.011592239994096224,-0.007649472983897811,0.009150879496399875,-0.013636223865003372,-0.0459605474445401,-0.0068837985267290805,-0.012661947630033822,0.02296859453175047
b1310,-0.0019577140085979125,0.0048101908141663,0.009023198528405893,-0.0009687238009362953,0.0007178336035198583,0.006079738588486618,-0.0008926699122884218,0.02589996242407692,0.008102001584859653,0.0031049351202401382,-0.017986876066848574,0.00847399161174019,0.005245270576253628,-0.0028786596283230845,0.036444722290987566,0.005645584267172844,-0.008764127517406498,-0.001981571977361493,-0.0006684912892968744,0.016919971957193306,0.018112698927174087,-0.012505509993198773,0.009430864837483522,-0.006712953004619599,-0.03703384145758357,-0.011233013544203325,-0.02545172161564604,0.01082369887404264
b1311,-0.0013712780924606584,0.008261176868902018,0.00047847289126558664,-0.002249666056015612,0.007788364229722868,0.0038688581826626127,0.0019768417517570754,0.012462427454233836,0.004929422166797304,0.019750613790189993,-0.01094338333923513,0.01764595836138294,-0.004552250092482281,0.00396868764770409,0.025935396897640146,0.005468805235399674,-0.0098772290302473,-0.0017938685204928484,-0.003684916255416632,-0.0011605630473268999,0.003985592974294957,-0.006400870278048203,0.005012695633575836,-0.007012459497339319,-0.02789441271706693,-0.009261297406665845,-0.00536091897498822,0.005632911968268971
b1312,-0.004898395397348475,0.0026050284941310444,0.0037264885199785377,-0.006061278636478537,0.012286753852463065,0.0004148075026108768,0.00290814542761475,0.016336895650200293,0.0015978537631177506,0.0044002752889260605,-0.0013062926706651826,0.00845132760293452,0.003703422828534892,0.0022964558674672714,0.03242359615437178,0.0032835159305217103,-0.004477461863449283,-0.005295970250246612,-0.0006086950414881946,0.002861862505996404,0.016228308092822354,-0.00826795896467931,0.00042534915362395833,-0.0077062755085531625,-0.021009284766064958,-0.006684765944994381,-0.017856535265307345,-0.0035664701777252863
b1313,-0.00457700027656522,0.0034210502329781755,0.0026393010833790395,-0.001984533376548139,-0.0005746569358530586,0.011274122747079786,0.0020870633212666198,0.018093201351102935,1.5275681140840354e-05,-0.012241189398487123,-0.00752248315705503,0.00357056094593024,0.011778851449463919,-0.00024403751694339516,0.03933476312164636,0.005205168987784437,-0.007697538234343757,-0.0052405206753324786,-0.004783974884621637,-0.0006955389470598242,0.002535534402538887,0.004921432433499958,0.004476449877702398,0.005503812265419474,-0.026701634380172926,-0.007918012431205664,-0.010091030705064306,-0.0029092786080540693
b1314,-0.012458530698711553,-0.007840467927311679,0.004761893986873464,-0.008924500483069807,-0.0014027709480344513,0.004740004780617564,0.0009114772733754487,0.01746622648743254,-0.005262774556286857,-0.0039764639431075785,-0.006129784619765476,0.005752309069633432,-0.0013805733516879153,0.0021835065970277016,0.028651610446495362,0.003311013273066792,-0.005210231464800803,-0.008927660767088761,-0.008694042662128568,0.0015055738711737996,0.008607386395944966,-0.0017439612259868137,0.0018580535158348697,-0.00015493190908098895,-0.017263065070489435,-0.004445651657231474,-0.011154007387903056,-0.008734046937998903
b1315,-0.004606176252032972,-0.003730314079516135,-0.002136113360036039,0.0030041900868760744,0.012458743967667435,0.00592186436717376,0.00828607186562995,0.014105904269851562,-0.006099789259704084,0.004964732483918407,-0.01665214547325787,0.009839885068335223,-0.0010777013981019816,0.0005353808051399685,0.022952801630990914,0.006641956904600225,0.00021517244684235345,-0.006136206865149618,0.0012281616844420102,0.006708804837041569,0.0020074775152583778,0.003963920115200693,0.0021298180974251165,-0.0045615268335392044,-0.016069791631218428,-0.007572877151708537,-0.014136921697625527,-0.0053486511146770225
b1316,-0.011956431961412037,0.0019193402460967524,-0.001838273784364588,-0.001482973468908217,-0.0020411067201352535,0.001553275324493442,0.006616129936884448,0.006058379075423404,-0.0043976935370061325,0.00023638758641007467,-0.002592218542811634,0.004974533050242703,-0.0006536053854858915,-0.0026416368506397515,0.03188988023795958,0.0025834783785055482,-0.002032609133971784,-0.0024516858710768464,0.004064991345201434,-0.0035413218760122138,0.009108623176584256,0.001851045663459526,-0.0010928591832959692,-0.003620914078512404,-0.010764880185392506,-0.003523962838187188,-0.00496979713316337,-0.009983456893237642
b1317,-0.0015366204348922466,0.0037633044111251893,-0.008011561353786296,0.003671330259939392,-0.006547400351923476,0.0016031441154181999,0.005875865278711828,0.0029579378085096944,-0.000855393201877823,0.02316348555652276,-0.0021518931850668978,0.008689815758454808,0.010021997540217256,-0.003920497790287681,0.01777432242129719,0.004619536717207634,-0.006785198417177049,-0.0003237511113364073,0.008389787921456438,0.001975468516818797,0.0014975259352295698,-0.006782604603582522,0.0025144053866709534,-0.005768337720677676,-0.008648604161328174,-0.006734098227967161,-0.019685693250301242,0.0018668820564939092
b1319,0.0027339658503602662,-0.005683722937112099,0.015261737096147823,-0.007288745050244297,0.008237512708435849,0.009311711678600409,-0.000895514597714982,0.01424635714484253,0.00010821551528254541,0.010957219420388653,0.013472058131863434,-0.02156407850023278,0.007905305363777109,-0.004701622409447834,0.02327263306860315,0.00011195765248583983,-0.003665875162674099,-0.0032353109439358886,-0.0018065677046703442,0.012890584072105507,0.001671840735151531,-0.008300164994201786,-0.0023214262791840653,0.010359867074605409,0.00203681644698571,-0.009389349102967261,-0.022072155455251607,0.011170958550423023
b1320,-0.004003406621287834,-0.00361770942745352,0.01919790633800493,-0.0022590453721443872,0.011514660239859744,0.0099182551349461,0.009577417966918075,-0.0010318747554903388,-0.0038237201703726236,-0.0039322887312778654,-0.002678245724249655,-0.014667430235311215,-0.039955752365340706,-0.003227063768079991,-0.021897286230955954,-0.004599846664464888,-0.013255712687402636,-0.002265219526111636,-0.011413634606264326,0.005794053252511903,0.012470719355436834,0.01130714124389073,-0.001271539730600258,0.005672194117403392,0.00123316781837608,-0.0019366418613054979,0.002221426831248893,-0.0063869671517339435
b1321,-0.02664318947956036,-0.0032357768196593657,-0.017971520699826857,0.01578129148797462,0.05981523780743663,-0.02070863007380025,-0.005289675585139347,-0.02334837753181269,-0.012380580796369575,-0.025898107957757266,0.0017612219657500913,0.014270219031672944,0.00471746828959281,-0.024905467163981922,0.014254960705682702,-0.011396518858437303,-0.013408840127114184,-0.011615666695116754,0.025832001078624447,0.0009359010703387631,0.002749474685857207,-0.001180337035440158,-0.00611722821767824,0.013787702052311472,0.0042328684618810385,0.005324131518297806,-0.05604851802641799,0.04539243258039567
b1322,-0.026296952488673673,-0.0019885018359322377,-0.016540161094320303,0.00861585115998225,0.05295783756956227,-0.01987198192167363,-0.0007418932559696507,-0.0226956949258709,-0.013770656776017506,-0.015168356708082798,0.011742934821277752,0.032991350620077596,0.005266960726949578,-0.0188190516683312,0.02158036063468517,-0.010966060314990545,-0.007271907517926298,-0.014053816263802865,0.01996620218628986,-0.0004963016275247121,-0.005704707846543719,0.00858623935787965,-0.009543849110039006,0.012196009858023082,0.011932573866595344,0.003709683324941331,-0.055192329636101066,0.022707058168184663
b1323,0.00038854337267370915,0.0002526449202172894,-0.0030693447112813857,-0.002062973290283784,-0.001074916093999273,-0.003977253288579494,-0.0043459206156337875,-0.0013796159800194903,-0.009272101945118084,-0.008383021395002042,0.0034353061218903307,0.010000675477434356,0.008818906085238915,-0.0016721376376756057,-0.011741845875970994,-0.002042883841091321,-0.002915533743406155,0.003268385778470428,-0.0019452811456020607,0.00857846037767324,-0.01470823082974497,0.003437305159717262,-0.003485227373492113,-0.0006304336562991892,-0.0035258186045963183,-0.006130930223352617,-0.004657131293212578,-0.01588244076615368
