,0,1,2,3,4,5,6,7,8,9
b0695,0.00437031729559917,-0.006155467993436197,-0.008420178796032976,-0.010963637120393707,-0.0026660943317973885,0.011196209448405834,0.006761670056353352,-0.00409791650153883,-0.019705116798202384,0.0022656793131561395
b0696,0.00588582372496744,-0.009807832651322308,-0.005119435879883785,-0.008363807085574415,0.010470281835517585,0.04084062352465443,0.009560381277845632,-0.004125814857685517,-0.009864947710045969,-0.0009492210339886818
b0697,-0.0018534990920145062,-0.0005690302857226668,-0.0032063454716076316,-0.008920919639783458,0.00925049808777685,0.06946863855075014,0.00017267303452518485,-0.012062558050689762,-0.010703529253891158,-0.0054076175601761745
b0698,-0.005512866674595397,0.0054475869020485426,0.00045573734006585856,-0.003505924927001155,0.007358326463985671,0.10552874580888424,-0.006361673717010646,-0.012911795300076792,-0.007139434696799979,-0.003966590142885449
b4513,-0.00492940891842629,0.00042068354081699604,0.0056092870115247865,-0.0005264146243508273,-0.0030160776962684394,0.0017705448681119512,0.0025501248853751703,-0.001505359213362945,0.002692015257808628,-0.0001562300378523708
b0699,-0.01541137212433053,0.0033490093985915183,0.01396993073207806,0.006139329250927274,0.015586131170458557,0.016267868155346112,-0.03791220938853322,-0.04876730445611671,-0.03020672046710709,-0.029918279107365782
b0700,0.0006414604483486947,-0.004072538376003335,0.0019768930193601285,-0.0005036550698390436,0.005172370436588477,0.00916330419828153,-0.0061336182186321345,-0.006168902917913383,-0.008359535525004968,-0.009925221466804328
b0702,-0.00858423913183845,-0.011301618883002424,-0.002008949335420495,0.04424679532352944,0.008027132380439504,0.01160495961907929,0.005524834243577393,-0.0003889441871415289,-0.01493157789845706,-0.005171292675610756
b0704,0.011330234063106383,9.058104287344349e-05,-0.0016320788164315952,0.055202882558687404,-0.010236301330616126,0.01183494166366364,0.0002177889538009858,-0.006624612801305735,-0.0068191871384361,0.0009372330991416598
b4514,0.0053922871266575256,-0.00524633000636982,0.01133755896452374,0.03194292491074628,-0.0028255869609789233,0.007507303226417686,-0.00925493473136701,-0.005806694178689002,0.013303697394186503,-0.006656511378346745
b0706,-0.0033632576431280323,0.0001539720415505252,0.0036435655123458546,0.029884156988943106,-0.0025625397099306394,0.005222532864589049,0.006237130164284821,-0.014240947549181274,-0.003867135739196892,-0.006336384088133082
b0707,0.07011868965026326,0.0009949068663393634,0.016374806293241645,-0.011157258835340907,-0.0020048736526415887,-0.016467533193957513,0.004926990530123498,-0.00184516291990134,0.024523700989579292,0.0037663701791562304
b0708,0.02881419336406419,-0.007198015653484526,0.0017357947103301557,-0.003024414790042918,0.008847296913512125,-0.022503953397379747,0.007406850944729447,-0.004286383951790514,-0.002552303535402655,0.004341190078748209
b0709,-0.009481561168117873,-0.0059341683351592615,0.008309772793754396,-0.0031849241835221315,0.019598033605449313,0.01714103445710489,0.012545539421311695,-0.011069894368715572,-0.0002784065459910638,-0.0077934413796715745
b0710,0.0069081947061938225,-0.003172629460768717,-0.023747921794948598,-0.008294253231036523,0.002807806412474686,0.0003251930457635121,-0.009469664172987445,-0.011322317069141014,0.0025738914569977947,-0.001090346465239394
b0711,0.0035487104252768494,-0.004020664385785483,-0.03300381576315755,-0.00014498428270171563,0.0021791445151479382,-0.006881506044302317,-0.00843898284614681,-0.009170847984542685,-0.006635718989117051,0.0009423318446381494
b0712,0.008582039628207078,-0.006827617516614385,-0.032143045681909566,-0.0006627496625213483,0.004641314822916447,-0.0064969254460901125,-0.004271365024315146,-0.009135424333575486,0.003327335464303795,-0.0021904155002213394
b0713,0.006428253495751074,0.0013403575220579216,-0.014992515953501076,-0.02457782029178063,0.0036636214417998963,-0.007780060746631772,0.00899620104117408,-0.008403217142090923,-0.00046056670285573133,-0.0002457111106428457
b0714,0.00302398503192749,-0.002684935840302563,-0.015615721306422282,0.001963472377254653,-0.0052791606023604035,-0.010192166042883503,0.004204610611307303,-0.015009748286420386,0.01601856496653837,-0.001208661262073989
b0715,-0.00991886480459002,-0.017536085933319918,-0.004239375791043684,0.01117870734324702,0.012720816917308989,-0.022965717874623474,-0.037196035167161426,-0.00565296114832349,0.020562086277705834,-0.03673128280808363
b0716,-0.0020048472757826434,0.002384177473706908,0.006880396576360923,0.009202246820864938,0.0028760813185590792,0.003370131150474316,-0.005141816290118756,0.0020327272105895348,-0.015542245787353881,-0.0031807839349837627
b0717,0.00032537855103306485,-0.0027070305219816845,0.007691105478530856,0.004976587244627583,-0.0047811199147708636,0.0025547173997976314,0.00034657837429087575,-0.002043733655405677,-0.0002526636421051312,-0.002794632637651372
b0718,-0.003128648216945622,-0.003195003101070551,0.008458676434704576,-0.0017566979654319182,-0.0016019323783518816,0.003937938200071009,0.0041888478242340845,0.00216361637739311,-0.0006422249977929613,-0.002214521873336212
b0719,-0.007786976301581524,-0.010074416244456805,0.0025639736836493895,0.012879101064814436,0.0017447691038942731,0.0049645066825904915,-0.003379485367702491,0.00958217811336097,-0.0025774283101459424,0.0015045090027113312
b0720,0.006521938931903327,-0.002083374845188878,-0.0362339065516251,0.0007377117858416208,0.020948051134146484,-0.001853451566868751,-0.005122289907341319,0.03357725636252991,0.02573003112348088,0.011540111156561695
b4768,-0.0049411205716825566,0.0012023043019420744,-0.0008319810484593623,0.0013158329840767733,-0.0035542837877938155,0.003668231501070573,0.0024208849429619033,-0.0012143059308772617,0.0035010484719795246,0.0011442950328212664
b4735,0.01692971648661255,-0.03310775307213666,0.011146644346507499,0.019827174575551883,0.03673095939496802,0.05457231937748643,0.06753298375877188,0.06461754109518006,0.07332227333624995,0.039978725655315815
b0721,0.004579964942809166,-0.010799985548424429,-0.006675002760863097,0.013308234500984117,0.013264777146394097,-0.0038131716068495847,0.04237260457442038,0.06858745650138706,0.07300695604192033,0.029650326596228387
b0722,-0.0019125340064712517,-0.008376716974183247,-0.017696777259344664,0.018505600122145614,0.015818084437791067,-0.0073502556749037865,0.01718201910153953,0.06556846324593428,0.06262701441461069,0.030067871434881207
b0723,-0.005923246352213988,-0.007122662369010669,-0.02485833515704573,0.012594814351711364,0.02212075413006179,0.0014742469298708422,0.003275126587705434,0.06363810951478355,0.060028200199939284,0.025153755139001654
b0724,-0.008209362662167609,-0.002045402172001303,-0.019491710752303576,0.005289691707003637,0.025977953610017757,-0.0006200149575956061,0.0013434375348368444,0.061903707550994246,0.05877817332276086,0.019260251853873114
b0726,0.0022999024711430685,-0.0028996574009361904,-0.02155353362928048,-0.014704221242232232,0.022659030600753766,-0.0011829458962473375,-0.007214630487002121,0.044878334352714,0.05296096401595538,0.016966705968452633
b0727,-0.0018119996773902872,-0.0024152286899712222,-0.0320098645917626,-0.010664330705408545,0.026945491847642517,0.013264127363537838,-0.009018654540002155,0.040368019968666645,0.04777732712052969,0.010612669412222034
b0728,-0.0036102326068483954,0.0008566764055559071,-0.03433761048688008,-0.0021125031436751555,0.03104250156670814,0.010448985563250898,-0.01353251714028787,0.04867735852913543,0.042036095192790744,0.015283094214209253
b0729,-0.005611400307992719,0.0018445474522271062,-0.029400145340644657,-0.004748437948507916,0.03195394581376915,0.012343579237384324,-0.015666025850855303,0.047883212069078286,0.03533006605829267,0.013991663181690804
b0730,-0.008562224730057532,-0.00017026602188915246,0.00444509170454871,-0.0005969491832834811,-0.00020794079112994947,0.016917668536831233,0.004781648953160174,-0.009206490220621855,0.0031496983437152627,-0.0036462274630910106
b0731,-0.005987165267971953,-0.0025939533560818957,0.004422783631954434,-0.0026838212561822537,-0.002249630373588298,0.009600347015102395,-0.008872576319741254,0.0015507877935035071,-0.006303829333691373,-0.002647254402079874
b0732,-0.0035250194345969738,-0.004115866327615465,-0.00163075684181703,0.004018295631303314,-0.003991417140635548,0.021353687994404763,-0.0048958515462329,-0.0074191814254125615,-0.007143909287906157,-0.008353296587993103
b0733,-0.005037100803263826,0.008141413176416283,0.00579494231969726,-0.005513119075584302,-0.017521186956667916,-0.0040453796009803575,-0.01859146939908741,-0.014676938707808718,-0.006482156716183253,-0.03625678074682611
b0734,0.0040109838939572885,0.04482505599611353,0.022724990588327734,-0.046835195675676934,-0.028669695443280022,-0.0069463914056783595,0.01094100784437948,-0.020003604948179203,-0.01075599418644375,-0.040745901298330965
b4515,-0.010207207193577574,0.029420010413611846,0.014773957829561807,-0.0009799197976416325,-0.016284806619958677,0.00029175223625290005,-0.013253499294982346,-0.006867000779346955,-0.026102007308502484,-0.03211203751961612
b0735,-0.008812722603338706,0.01805686147580507,0.010601552381746763,0.00068923334404951,-0.01477240552448436,0.0003621356217375426,-0.0010706972337526503,-0.011504401385664548,-0.026740766172903517,-0.029551336192165552
b0736,-0.01040872164721718,0.008042910952990864,0.0019099499192561805,0.0021250738744395753,0.0034878647738027487,0.03735618506216273,0.03265158038952706,-0.009792233843632186,-0.005927563746012599,0.003647346342180959
b0737,-0.008043409600507388,-0.002358568926422412,0.0064305570501870515,-0.003309455933212775,-0.001680758594300163,0.034756493018560916,0.018598285674864466,-0.011817228127610883,0.007546852533361357,0.007793942179480744
b0738,-0.015665786892527407,0.00041914834799845844,0.007218065831635361,-0.006613258425761632,0.0016097745495400647,0.024891189097935387,0.013678873516160676,-0.009849105863281603,-0.011210902931939824,0.01197061807737164
b0739,-0.0069967554948016375,-0.0031344299241100495,0.0026280449024048,-0.007267587125943947,0.0007473433026943598,0.01719926809170458,0.008683155767856299,-0.0038663862884845564,0.00011478382157741572,0.01154132960088207
b0740,-0.0071716648966361676,0.0015969685615034746,-0.002911261323362052,0.0019674170360524526,0.008857301774597303,0.006103335031291472,0.005644211973740911,-0.00442204545477477,0.0017812915447071545,0.010139738352932694
b0741,-0.002426000117889721,0.005985077804977901,0.001076613056743213,0.0029918302521682607,0.008516329652543177,0.0035955428023489236,0.0034587798489939246,4.578200315029269e-05,0.018976280981257015,0.002435444627380201
b0742,-0.0019918396949641067,0.0023944128110554024,0.006432091908695993,-0.0022980667415237535,0.0021147920866748096,-0.00964348676112717,0.014431179523899246,-0.001687186559488871,0.010990410983090889,0.012762985849167878
b0750,0.010743133546367231,-0.0017913622790370904,-0.001383772869757281,0.004682932678903218,0.038015670490501335,-0.02093186498281823,0.002478864710232051,-0.01677556877752133,0.005667334022278238,-0.006649518233463553
b0751,0.01457902800983282,-0.004428605556896866,-0.01886872360322385,0.02716609216834025,0.031791696353581644,-0.01460772509352574,-0.009905928272008875,-0.011357972747998496,-0.0032945212765169694,-0.00899203034133086
b0752,0.01202551714279492,-0.0022442432859048635,-0.006914685637280719,-0.002242625735835288,-0.0012809399178934856,-0.005521339472444015,-0.014628173257794684,-0.004076702770574384,0.0017009659340978841,-0.004377357121960396
b0753,0.06938733429871975,-0.0009913999293601624,0.002962233972498672,-0.006528502973942433,-0.0069688391604840905,0.009509811588430325,-0.010416739279804911,-0.012217265270141355,-0.010920663125857214,0.02101060193444075
b0754,0.008626560132850899,0.0007230078008525967,0.0030859698438434504,-0.001827895702089778,0.03953877823130595,0.0014895059321183364,-0.010141806895612096,-0.021081816167276606,0.02866198137603962,-0.007410303593986469
b0755,0.0016146771011163973,-0.004220812222949283,-0.02410099760727684,0.010604707785303473,0.0029926811218908777,-0.0073884439277403105,-0.02039780595194904,-0.003806844133697004,-0.00685959807513308,0.019992998087221384
b0756,0.006537253011521635,-0.0006806677416548516,-0.012709351654260466,-0.019298240409721844,-0.00952135431509887,-0.011802957034461456,0.005458882798092391,-0.0023581178107780244,0.010956327491556724,0.0047394660382677105
b0757,0.006876859639376562,0.005912441780758893,0.0005110249180954456,-0.02261825226132037,-0.016140080152344336,-0.006343493777001423,0.0034966755340803592,0.017268250093813574,0.024708571483724743,0.0010120911718955285
b0758,-2.52330773649856e-06,-0.0060592113995580794,0.009978093542520125,-0.02471532971091585,-0.01731242235331119,-0.01367205111824708,-0.011410605844355945,0.01176640293407695,0.021062530017046784,0.003457889550541967
b0759,-0.003732558062201453,-0.0025961631593395046,0.0033478367961374093,-0.008149539817376327,-0.02329122616339292,-0.005359443316789228,-0.0209900387345965,0.004967529967056571,0.014753137188887672,0.005094624131520985
b0760,0.0029839282716412757,0.006250851420431968,-0.010302048724227401,-0.007610795699766701,-0.012419144686293933,-0.010053612863068889,-0.004205614831971039,-0.012396048750802871,0.02095996433986522,0.022408684780103872
b0761,0.0036426421541189673,0.005606312458961624,0.0011929431696771405,-0.0076817063782660564,-0.009431921557017272,-0.0036037320405276417,-0.009947890191949737,-0.0070943861512485894,0.008386597990507358,-0.0008073140942804311
b0762,0.0036733665309177594,0.00692605804861048,0.02089925210579456,0.03902349371902188,0.008089572767336883,0.015017806487166836,0.0009913548685177604,0.012513749143713693,0.023595411360040012,-0.003777953241133479
b0763,0.010542992536052967,0.028270353153823556,-0.00023426713474320092,0.002642185421299338,-0.000637141966915707,0.01797820650023582,0.03217982119198072,0.012104747948486209,0.010659521883200547,-0.0074880429031533675
b0764,0.00990833961502782,0.0268724469890405,0.002136425731810519,-0.0033191343407518482,-0.007073298270430939,0.0017137916044556638,0.020364066320978494,0.010338892302251634,-0.0019030121918148727,-0.0019031984658250142
b0765,0.0038207084048864975,0.025326121706760938,-0.00792325797576625,-0.005851726064862165,-0.004934714627330136,0.002252910880541902,0.01069868696980207,0.004564914614810099,-0.0134685829426726,0.0010791227053184476
b0766,-0.010508290259488906,-0.007076295986197829,-0.004528127857308258,-0.0017903533019361748,-0.005139512989187823,0.0032877485407436595,0.014448770707993188,-0.005819082629837091,0.014203997629724066,0.005454090756013329
b0767,0.02592635343000983,-0.0034750271506640757,-0.014787566452530819,-0.018129209396848193,-0.014934083062956082,-0.008154752121199154,-0.012874420691192042,-0.00895363544245821,0.007163661133022694,0.0006129001582632132
b0768,-0.004386566997006999,-0.0020386254603131067,0.007871663753940763,0.011929985180266424,-0.003352993815580172,0.007363725165192561,0.008042973138088078,0.0013226948030784214,-0.0052586179606575,-0.0036172021007692527
b0769,-0.01068591518052898,0.0038172159250204913,0.006045924086131813,0.004919455887406182,-0.006029448590232172,0.0028422900100125445,-0.006321765570774413,-0.00019345476153823877,-0.01188725842134872,0.001883884366298865
b0770,-0.009017156771794248,-0.0038260867899757105,0.00417226674663051,0.007056107210135881,-0.000955665006802604,-0.00026344365759603224,0.0010119857408664686,0.002440347310826106,-0.012184638353390214,-0.0021370851781363346
b0771,-0.0073520210723024264,-0.010552607796733567,0.004555947170674906,0.0018862900644611605,0.0029024077055314294,0.008352878982205582,0.0023921659869624843,0.0023951696213369467,3.3043625005853125e-05,-0.003151354906301207
b0772,-0.018110547017425857,0.001917684225489475,-0.004745566328778817,-0.016606233802363455,0.003242737613262168,-0.002960246811947738,0.0068922091375977195,-0.0033394526017147923,-0.002459694674732899,0.015900129772080548
b0773,0.01692041533237837,-0.010275321589721253,-0.01425605061148533,-0.012151563986813656,0.0010414714189609445,0.015170902151976232,0.006437837316158899,-0.003161226114053248,-0.0023045437289190645,0.007524945150684553
b0774,-0.00893285896606504,-0.011953400876985971,0.0017264464108762095,-0.010590786074935793,0.032364919068550026,0.03358545953736136,-0.011798051074720995,-0.011920838875702864,-0.011491456853615394,0.0341497484012253
b0775,6.090661176139644e-05,-0.011631249394734275,-0.00811270929258914,-0.009236772167338413,0.03473660164753152,0.018675286782721196,-0.009628623991729765,-0.01723907835348239,0.004600721768062699,0.03959189756306582
b0776,-0.004988116815380127,-0.008089567338589364,-0.006573959626477557,-0.01767152474714152,0.03646232429480766,-0.01092778440863882,-0.0028784686803929073,-0.013939031489441442,-0.01556444565782368,0.0385116156497758
b0777,-0.001317956524427949,-0.008633211566346116,-0.00531525271001817,-0.010483288817864523,0.03373657242611215,-0.02118265898315994,-0.004601642918263425,-0.012483473912988822,-0.004787475931832782,0.03255044054024511
b0778,-0.00118490160972502,-0.011942989118171207,-0.011104040167624748,-0.0005963215953880474,0.036373717094964224,-0.009819875128490575,-0.014426179808145161,-0.014639373267401223,0.004349087837252345,0.026237219236774263
b0779,0.00974337828409422,-0.009893679567629573,-0.006542935286198325,-0.01004926483703865,-0.0004967176897117548,0.009803267185724442,-0.01037489100047987,-0.00550767171554163,-0.009472200374139556,-0.0026320465922113692
b0780,-0.011713528451378718,-0.0011960838593981858,-0.0057169163114778945,-0.002554621897624475,-0.002432697129977011,-0.009452765152929735,0.011833755889927943,-0.008143638771406421,-0.01197698720107912,-0.0020722531657229966
b0781,-0.0022244302683839816,-0.011524876550305808,0.0009734008251054536,-0.017645725953573783,0.01055583697077617,-0.024929580857927517,-0.005325158370682232,-0.01216887410236206,-0.004218063710719836,-0.011734182620871753
b0782,0.004406392178794247,-0.01294516073860026,-0.035291924251293634,0.007358336676462033,0.002142652664334103,-0.0032476325472944067,-0.017886597198535054,-0.0183670864811454,-0.010680439209515256,-0.011612294236731152
b0783,0.0007232270654566111,-0.008838350339935443,-0.018781924218537145,-0.015731527362267777,0.0011058987819175968,-0.005758452140124229,-0.010313993834893379,-0.017636921329978714,-0.0146490330757259,-0.00650735199270361
b0784,-0.002943483957663647,-0.007155590800246713,-0.03514519821398146,-0.0021440019859038676,0.0017750366302838893,0.007543206723286662,-0.014892012270880892,-0.01866609116417086,-0.02182762980050747,-0.005553940366050346
b0785,-0.0019359443056763204,-0.007963333376775659,-0.01456242459023638,-0.020505031366905763,-0.0050631507858671,-0.0006713998653093211,-0.006515153077063928,-0.019440144682084295,-0.015742860571764876,-0.0038223199400440355
b0786,0.013944800286246737,-0.0035306149839597293,-0.004062868359981508,0.004333918270505688,-0.007503755527742314,-0.0020050011643729915,-0.013262396267096636,-0.006631715622702791,-0.000676102722697636,-0.007269315143931575
b0787,0.003634570898712836,0.007037168560706533,0.005384968035532839,0.0380464387557373,-0.008602186385245108,0.01970393207505082,-0.005390681126899787,-0.005984203960176496,-0.0013893272202213937,0.0012750029269180847
b0788,0.046893468717479736,-0.002808546721429403,0.0016658845699033915,0.0057373818910306405,0.003785518042988784,-0.010550856863775037,-0.002556842808331028,-0.0028475505788653614,0.0031564882950070234,0.0021201644620947057
b0789,0.06170130147714422,-0.005235782556293905,0.009582565708336797,-0.016144834157769558,0.00568094336221542,0.0025412907972826126,-0.0011888161343292603,-0.002599004239284591,0.014039210127252847,0.00015977611056787572
b0790,0.06389458752097345,-0.005208666267990404,0.005709240414099071,-0.01857395332026351,0.00980383388223093,0.004860860241594777,-0.0033869694274125343,-0.0003510755303711787,0.014697828399220732,0.0003266909044331687
b0791,-0.003297358025528096,-0.005221523745456882,-0.005117913425660261,0.0013919544300202641,-0.028773256500791284,0.028024162457078405,0.0038912548543611914,0.03643862791906563,-0.0015609776288395868,-0.00446062673277499
b0792,0.015087853659596197,7.370729906834269e-05,-0.013770856647662692,0.00644312465566344,-0.00034671222928687773,-0.024847361392006707,0.0065728649331801645,-0.0058215937765669955,0.004016310017683677,-0.002844277823504615
b0793,0.01634413679391831,0.0015726520860031377,-0.015441766037505735,-0.008902133427134036,-0.002841910208835556,-0.019189964979055587,0.002490060077203653,-0.0049775901184077416,0.0038265003459336836,-0.002483423993500053
b0794,0.01205001863990069,0.00042384888184208975,-0.020501300426875237,-0.008575185064871718,-0.0006192002903418928,-0.02103702126642079,0.0005449765401075404,-0.006666205919044257,-0.0001519078548764438,-0.004826280039610854
b0795,0.014021486839191213,0.00031344666326898194,-0.026972985950614762,-0.007038719045315091,-0.00013694518892287978,-0.013509210296941462,-0.006365135052791712,-0.006934257632098135,-0.0013473348964253998,-0.007602672515233375
b0796,0.009780849685142826,-0.0009676662572622879,-0.0036844268604996405,-0.01680633011236233,-0.002584937511606891,-0.008231946837513103,-0.009157561267557542,-0.006684631078755149,0.004185811129761312,-0.003397798696547287
b0797,0.0012133841855596827,0.006031968787924081,0.035494817403602455,-0.014960924466033839,0.011411760404065031,0.004809649143448585,0.025448621935817147,-0.02425558197933774,0.005807019151188595,0.003926313140319327
b0798,-0.0033695541950075373,-0.006281471617958759,0.003391848134589472,-0.0006552038640766129,-0.012156743099799711,-0.025116002206878544,0.002734714861094055,0.00905047450190297,0.002207995186814026,-0.011494581420116574
b0799,-0.0030791766482974364,-0.0033520551768331896,0.008915298116535684,-0.015612330075676422,-0.0001073652200616485,-0.01292935492636615,-0.010567846985873437,0.00014395824440694498,0.005290355896359465,-0.006285079805701084
b0800,0.013039722530904104,0.0024729978501373978,-0.012713025274076108,-0.015875915245038005,-0.0077921458433890395,-0.0038454657247453334,-0.011991197770949041,-0.015019932505033556,7.705993216814672e-05,-0.0072015035906481065
b0801,0.004970505200040528,0.003986749913492317,-0.02212802041873284,-0.00421832817803322,0.023601324474417505,0.008731848925986737,-0.012408411709145629,-0.011538067524323018,0.008864211180157715,0.007468345938624608
b4769,-0.004538246133868472,0.001680474526727828,-0.0030378484276865343,0.0013332071121973051,-0.0033349353390437686,0.004125746065409781,0.003045235097036412,-0.001116817508261481,0.0035442456017313042,0.00013449103555954637
b0802,0.015045363812154431,0.000807815398852115,0.016067004100681903,-0.011799663358147082,-0.011906712927088938,0.03144144600825817,-0.00764222706894825,-0.025800187688352117,0.005082086495106942,0.023501989416409252
b0803,0.026822362685138736,-0.01218085572484549,0.017178082980617668,-0.0024335257083364986,-0.01886351883841416,-0.0037381832409872436,-0.028718622188183773,-0.004357530856944311,-0.01190474419852405,0.0333985086550966
b0804,0.00018151807393034183,-0.01727388793910764,0.01697790554832623,-0.0057511464944574155,-0.008721013316352269,-0.009642285519743115,-0.04625816419263529,-0.014042676414408262,0.005457146834477101,0.06827249845939806
b0805,-0.008689339163361846,-0.011962095167187891,0.029939663234505327,-0.009392911144045267,-0.014225196264577664,-0.017366174957915974,-0.06163698943624116,-0.014075974638417726,0.0329191290429115,0.11125404379684167
b0806,0.04759946383267696,-0.0021424111828760146,0.0154008734251873,-0.012824715950985702,0.0026731685027342397,0.02286863708977329,-0.004099640205876745,3.0043594621496704e-06,-0.02075906871504332,-0.005558185065242136
b0807,-0.0063350442400389225,-0.003957736604878315,0.020949475994758607,-0.015140736278243515,-0.019287647776062303,0.0003037760730644726,0.020932494184019743,-0.010729368962230586,0.018211498231306817,0.0008271834949515438
b0808,0.03490211911025652,-0.00044260728325439886,-0.0014511855267558091,-0.0022447033337226006,0.002355387260521462,-0.009801849591396199,-0.005582372716819725,-0.005112053191766543,-0.014279524788796316,0.0022697001929147566
b0809,0.006725642041570569,0.00452306444566638,-0.01751588810280146,-0.005718005788127247,0.027063785925219214,0.014937207389377483,0.0037322124517196148,0.01885608308577963,0.01447811368396952,0.0032839639640317025
b0810,0.0065067187835238325,0.007794052521944129,-0.017501267562604044,-0.006704243817997004,0.026497555240728343,0.013135802614469902,0.005612250207549338,0.01977407039554726,0.00939928182726561,0.005258961963497433
b0811,0.007877408641281348,0.012726698470248234,-0.02686123277906331,0.0002099605096131291,0.029521203727490238,0.01773282300392102,-0.01743836937132636,0.02204308253832464,0.012907930279848063,-0.001187627917761865
b0812,0.08056436036397914,0.0032955642186121245,0.009962507097074833,-0.02128306401949919,-0.01133464217942122,0.0020956988492244004,-0.008691720737096422,-0.006505273525618446,0.02750277497206735,-0.010673115153803727
b0813,-0.002221290884679001,-0.0030719988116669995,0.007102236707937669,0.003470201577671712,-0.002816029819329135,0.0032118575626540954,0.00969751752828294,-0.0024976947154652525,0.004821570657088875,0.0030307687669843893
b4736,-0.0024804757265753604,0.005703225499723613,-0.030960160137951935,0.005392273535573225,-0.0035840085589538572,0.011961719097726638,0.006125730587184983,0.0005423676424426112,0.005327107932143938,-0.0005644225874479786
b0814,0.007447898382296154,-0.0004000666271541605,0.011846033256688515,-0.0034850967994904543,-0.007186322567033853,0.0006808599775204444,-0.007547797104129886,-0.033071943139446856,0.001597140438562236,0.0031979343923088043
b0815,-0.008097791826682571,0.0018765055205014597,0.03770035799387707,-0.008431977316754463,-0.007158359490547633,0.011549338700710628,0.02131760316894713,0.0012721617954817221,-4.512853371824474e-05,0.0007251462084041116
b4705,0.01451304256064799,0.01752806098603705,0.049111138098698666,0.010309282324755292,0.010844029625592,0.03444045241732059,-0.006845352332432498,0.021847181867856388,-0.008051939217326567,0.022308767794502308
b0817,0.0040869347776986325,-0.011357317628293792,-0.011127795934680865,0.012695289394321057,-0.004094863534552992,0.026179839117482825,0.008925255309117256,0.0025730284528592924,0.014370890761110857,0.008497170303945726
b0818,-0.0006939332120697097,-0.0021568060687329983,-0.0017644381993096193,0.003399332600519477,-0.005347242017409331,0.010290962603997988,-0.0030166379464578613,0.005543100231934737,0.012282853291492358,0.009746842672638242
b0819,-0.003439936419768618,-9.117220943112881e-05,0.012435492830711532,-0.009460935348224689,0.005141620465169571,0.032546441981726994,0.01492058646304057,-0.011157660119736328,-0.0018202788212982896,0.007322399089792788
b0820,-0.0021694398598952496,0.0009517521652718558,0.013720867643914907,-0.007805722840798984,0.005499383005241469,0.002205712517271656,0.0059802812401775025,-0.005576180798127247,0.00838901711536025,0.005440983020920515
b0821,0.01511061116710571,-0.016566403304507735,-0.005737564464865034,-0.0035002117768264305,0.0034051534341446804,0.00929210257672129,0.0005850435467106408,-0.012578514117489715,0.026624501316526456,0.01598251205470488
b0822,0.0038815589847421934,-0.0019663307668057587,0.00282772667629846,-0.0011647373558319777,0.005537531796663574,0.005719024857077433,0.014227943942359668,-0.020349193245578937,0.017057527103915,0.010461952903528388
b0823,0.002128500220114809,-0.007498923536027728,-0.0033075058557843003,-0.012713788972363992,-0.013931512288312842,-0.0024249641206253378,0.0061368503156261035,-0.0016564608227367487,-0.005309151176659907,-0.01922095150061101
b0824,-0.007831912771029969,-0.0023691229097664726,-0.002895744469258929,-0.009645564888820674,-0.009810889326969179,-0.011263249128712884,-0.0016978717341768863,-0.005422466137860772,-0.01336692470987764,-0.019219115297537726
b0825,-0.002727429027746873,-0.010504777287658746,-0.024035699876344123,0.0010352533004973632,-0.0067100116049403115,0.0013054036521723163,-0.022975235874668414,-0.008825704009021404,0.0029813189716032533,-0.014638119766033107
b0826,-0.006543044604335318,-0.006308658096755633,-0.019329204306123088,-0.007602098053552333,0.0005454297139197698,0.0026659426807113798,-0.009789326768113414,-0.006369967461813506,-0.0031270511572138947,-0.007602295503478569
b0827,-0.004026083640118981,-0.007262808224311173,-0.011756578562903203,-0.01363621780737969,-0.003374757368195499,0.010419518741232862,-0.017818674750923788,-0.008159414915464371,0.008546513997327457,-0.004357667786647918
b0828,-0.0066479882064599104,1.3119452556088067e-05,-0.028635967713364623,-0.00023444458926576972,0.017533676912398027,-0.009611908739790377,-0.0025111162439360652,-0.002768645344076866,-0.01243232471798251,0.010206400605605395
b0829,-0.0009908528929025474,0.0017552779429082944,-0.025524683712408427,-0.0013440250060731084,0.01984512352656997,-0.02233518504382951,-0.008498032894971834,-0.003261642140735962,-0.009719191972708336,0.004665930171300839
b0830,0.005401787089839134,0.006387575313509782,-0.022406059493279038,-0.0070780694919898276,0.024091506671250016,-0.016802504733383235,-0.012307001647219894,-0.0023167712776996393,-0.007169875557940783,0.0035599692472360147
b0831,0.002635575593409925,0.0012558537773586058,-0.023306496401513898,0.007380356729489924,0.01749270742780384,-0.014996670066316702,-0.010522350832979024,-0.003405902255007781,-0.006113351018766931,0.00311010597438027
b0832,0.00018371931518148377,0.0031836063660772053,-0.023409773098384355,0.0038143887069024465,0.015981098767618288,-0.016793595018139425,-0.003162215816154455,-0.003710225117564036,-0.0024061919499782855,0.003972810662780212
b0833,-0.014877853891469102,-0.003291479107077746,-0.01906888957030706,0.028851534223043766,0.00046117673940813145,-0.01770685005901949,0.037506374615367565,-0.01254665866273808,0.014103084352814982,0.013037256206205723
b0834,-0.013309309487286113,-0.004454950043911913,-0.01751177914048468,0.03385941457558769,-0.007160805224435749,-0.015366341518705117,0.027971404091944926,-0.013204144135531832,0.02295376670879714,0.018982221005393287
